dataset,newviol,year,month,date,dept,muni,perp1,pdesc1,perp2,pdesc2
UN-TRC-2,Disappearance,1981,2,1981-02-23,LA LIBERTAD,QUEZALTEPEQUE,NATIONAL GUARD,NATIONAL GUARD,DEATH SQUAD,DEATH SQUAD
UN-TRC-2,Disappearance,1982,10,1982-10-14,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,10,1983-10-14,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,1,1987-01-04,SAN VICENTE,TECOLUCA,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,6,1986-06-20,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,ARMY,ARMY
UN-TRC-2,Disappearance,1983,1,1983-01-19,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,1,1984-01-19,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,3,1981-03-00,CUSCATLAN,SUCHITOTO,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC-2,Disappearance,1983,12,1983-12-06,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1990,3,1990-03-19,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,3,1980-03-17,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,5,1988-05-06,USULUTAN,SAN FRANCISCO JAVIER,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1989,12,1989-12-26,CUSCATLAN,SUCHITOTO,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,12,1982-12-27,CUSCATLAN,SUCHITOTO,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,4,1980-04-29,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,3,1983-03-11,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,2,1987-02-16,CUSCATLAN,SUCHITOTO,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,2,1987-02-16,CUSCATLAN,SUCHITOTO,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,2,1987-02-20,CUSCATLAN,SUCHITOTO,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1990,11,1990-11-21,CUSCATLAN,SUCHITOTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,10,1981-10-09,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1990,6,1990-06-12,CUSCATLAN,SUCHITOTO,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1990,12,1990-12-12,CUSCATLAN,SUCHITOTO,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,3,1982-03-27,USULUTAN,CONCEPCION BATRES,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,10,1982-10-15,CHALATENANGO,SAN LUIS DEL CARMEN,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC-2,Disappearance,1984,11,1984-11-00,MORAZAN,CACAOPERA,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,1,1980-01-15,SAN VICENTE,TECOLUCA,NATIONAL GUARD,NATIONAL GUARD,ARMY,ARMY
UN-TRC-2,Disappearance,1980,3,1980-03-31,LA LIBERTAD,OPICO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,7,1986-07-20,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,12,1987-12-05,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1989,11,1989-11-11,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,10,1980-10-20,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,11,1980-11-00,SANTA ANA,METAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,11,1980-11-00,SANTA ANA,METAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,6,1983-06-24,LA LIBERTAD,NUEVA SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,8,1981-08-24,LA LIBERTAD,NUEVA SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,1,1983-01-23,LA LIBERTAD,NUEVA SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,1,1984-01-01,SAN VICENTE,SAN SEBASTIAN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,9,1982-09-08,SAN VICENTE,SAN SEBASTIAN,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,8,1982-08-24,AHUACHAPAN,AHUACHAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,8,1982-08-24,AHUACHAPAN,AHUACHAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,9,1986-09-19,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,12,1984-12-27,LA LIBERTAD,QUEZALTEPEQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,6,1984-06-00,SAN MIGUEL,SAN MIGUEL,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,10,1980-10-21,SAN SALVADOR,SOYAPANGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,1,1988-01-18,CABANAS,SENSUNTEPEQUE,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,4,1980-04-14,SAN MIGUEL,SAN MIGUEL,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,1,1987-01-05,SANTA ANA,CHALCHUAPA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,8,1986-08-20,LA LIBERTAD,SAN PABLO TACACHICO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,8,1986-08-20,LA LIBERTAD,SAN PABLO TACACHICO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,3,1980-03-26,LA LIBERTAD,QUEZALTEPEQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,8,1983-08-25,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,8,1983-08-17,SAN VICENTE,SAN SEBASTIAN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,10,1981-10-04,LA LIBERTAD,NUEVA SAN SALVADOR,NATIONAL POLICE,NATIONAL POLICE,TREASURY POLICE,TREASURY POLICE
UN-TRC-2,Disappearance,1980,8,1980-08-17,CABANAS,ILOBASCO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,12,1983-12-15,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,6,1980-06-28,SANTA ANA,SANTA ANA,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,4,1986-04-29,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,2,1981-02-07,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,7,1981-07-23,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,1,1983-01-07,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,9,1982-09-10,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,9,1982-09-06,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,11,1988-11-15,SAN SALVADOR,SOYAPANGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,4,1982-04-10,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,11,1982-11-08,SANTA ANA,SANTA ANA,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,9,1982-09-06,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,1,1983-01-15,SAN SALVADOR,SOYAPANGO,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,3,1983-03-05,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,12,1982-12-20,LA LIBERTAD,QUEZALTEPEQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,6,1988-06-15,SAN VICENTE,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1989,11,1989-11-11,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,8,1984-08-17,SAN SALVADOR,SOYAPANGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1985,11,1985-11-17,SAN SALVADOR,SOYAPANGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,1,1984-01-18,SAN SALVADOR,SOYAPANGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,11,1986-11-13,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,8,1981-08-25,SAN VICENTE,SANTO DOMINGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,8,1981-08-25,SAN VICENTE,SANTO DOMINGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,12,1982-12-17,USULUTAN,PUERTO EL TRIUNFO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,8,1981-08-25,SAN VICENTE,SANTO DOMINGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,7,1982-07-30,LA LIBERTAD,CIUDAD ARCE,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,11,1981-11-08,LA LIBERTAD,SACACOYO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1985,0,1985-00-00,CHALATENANGO,LAS VUELTAS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,4,1986-04-24,LA LIBERTAD,QUEZALTEPEQUE,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1989,12,1989-12-28,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,9,1984-09-27,LA LIBERTAD,QUEZALTEPEQUE,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,9,1984-09-15,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,1,1986-01-22,SAN SALVADOR,SOYAPANGO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1985,2,1985-02-22,SAN SALVADOR,SOYAPANGO,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,10,1980-10-15,CABANAS,SENSUNTEPEQUE,NATIONAL GUARD,NATIONAL GUARD,DEATH SQUAD,DEATH SQUAD
UN-TRC-2,Disappearance,1984,1,1984-01-15,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,5,1984-05-26,SAN MIGUEL,SAN MIGUEL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,5,1981-05-07,SAN MIGUEL,CHINAMECA,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,2,1981-02-15,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,11,1984-11-03,LA LIBERTAD,CIUDAD ARCE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,9,1986-09-19,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,11,1986-11-26,CABANAS,ILOBASCO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,9,1983-09-11,SAN MIGUEL,SAN MIGUEL,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,7,1988-07-15,USULUTAN,JIQUILISCO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,3,1981-03-24,SAN SALVADOR,SOYAPANGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,9,1983-09-11,SAN MIGUEL,SAN MIGUEL,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,11,1983-11-24,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1985,9,1985-09-09,LA LIBERTAD,SAN JOSE VILLANUEVA,ARMY,ARMY,ARMY,ARMY
UN-TRC-2,Disappearance,1980,6,1980-06-15,MORAZAN,CORINTO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,1,1986-01-17,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1985,11,1985-11-18,AHUACHAPAN,TACUBA,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,0,1980-00-00,LA LIBERTAD,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,2,1988-02-26,MORAZAN,SOCIEDAD,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,3,1981-03-30,LA UNION,LA UNION,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,0,1980-00-00,SONSONATE,ARMENIA,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,8,1986-08-20,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,1,1981-01-12,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,7,1980-07-15,LA LIBERTAD,COLON,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,11,1983-11-17,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1991,3,1991-03-28,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,5,1984-05-28,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1985,8,1985-08-16,LA LIBERTAD,QUEZALTEPEQUE,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,12,1986-12-06,CHALATENANGO,NOMBRE DE JESUS,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,5,1983-05-18,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,7,1981-07-18,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,8,1986-08-18,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,9,1981-09-21,LA LIBERTAD,QUEZALTEPEQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,11,1982-11-28,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,1,1980-01-09,LA LIBERTAD,SACACOYO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,3,1981-03-26,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,3,1986-03-18,USULUTAN,ESTANZUELAS,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,9,1980-09-15,SAN MIGUEL,CHAPELTIQUE,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,10,1987-10-06,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,2,1988-02-19,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,11,1986-11-30,LA LIBERTAD,QUEZALTEPEQUE,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,12,1983-12-16,SAN SALVADOR,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,3,1982-03-01,LA LIBERTAD,QUEZALTEPEQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,10,1981-10-10,LA LIBERTAD,QUEZALTEPEQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,5,1983-05-19,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1991,2,1991-02-00,MORAZAN,CACAOPERA,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,12,1986-12-01,SAN VICENTE,SAN CAYETANO ISTEPEQUE,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,10,1983-10-03,SAN SALVADOR,SOYAPANGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1986,5,1986-05-11,USULUTAN,JIQUILISCO,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,11,1987-11-03,SAN VICENTE,SAN VICENTE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1990,10,1990-10-19,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,12,1987-12-19,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,10,1980-10-12,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,7,1984-07-13,SAN VICENTE,SAN SEBASTIAN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,1,1982-01-14,LA LIBERTAD,NUEVA SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,9,1982-09-26,USULUTAN,CONCEPCION BATRES,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,8,1984-08-15,LA LIBERTAD,OPICO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,2,1983-02-03,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,11,1983-11-03,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,1,1988-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,1,1987-01-05,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,ARMY,ARMY
UN-TRC-2,Disappearance,1981,6,1981-06-08,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,NATIONAL POLICE,NATIONAL POLICE
UN-TRC-2,Disappearance,1980,9,1980-09-23,CABANAS,SENSUNTEPEQUE,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,1,1982-01-11,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1985,4,1985-04-04,SAN SALVADOR,SOYAPANGO,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,10,1981-10-20,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1987,11,1987-11-21,USULUTAN,JIQUILISCO,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,6,1980-06-20,CUSCATLAN,SUCHITOTO,NATIONAL GUARD,NATIONAL GUARD,ARMY,ARMY
UN-TRC-2,Disappearance,1986,12,1986-12-29,CHALATENANGO,LA PALMA,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,4,1983-04-30,SONSONATE,ARMENIA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,12,1983-12-27,MORAZAN,PERQUIN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,1,1984-01-17,LA LIBERTAD,COMASAGUA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,7,1988-07-26,MORAZAN,SAN FERNANDO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,9,1981-09-23,SANTA ANA,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1982,11,1982-11-28,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,3,1984-03-26,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,5,1984-05-29,CUSCATLAN,SAN RAFAEL CEDROS,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,7,1981-07-10,LA LIBERTAD,SAN JOSE VILLANUEVA,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,6,1981-06-17,LA LIBERTAD,SAN JOSE VILLANUEVA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1985,10,1985-10-00,USULUTAN,BERLIN,UNKNOWN,UNKNOWN,ARMY,ARMY
UN-TRC-2,Disappearance,1989,12,1989-12-29,AHUACHAPAN,AHUACHAPAN,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC-2,Disappearance,1990,3,1990-03-03,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,7,1980-07-00,SAN VICENTE,SAN ESTEBAN CATARINA,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1983,8,1983-08-17,SAN VICENTE,SAN SEBASTIAN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1984,2,1984-02-10,LA LIBERTAD,QUEZALTEPEQUE,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,1,1981-01-10,LA LIBERTAD,SAN JOSE VILLANUEVA,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,1,1988-01-20,MORAZAN,PERQUIN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,12,1981-12-12,LA LIBERTAD,HUIZUCAR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1988,3,1988-03-04,SANTA ANA,SANTA ANA,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC-2,Disappearance,1982,7,1982-07-25,SANTA ANA,METAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1981,5,1981-05-18,SAN MIGUEL,UNKNOWN,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1991,7,1991-07-23,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Disappearance,1980,1,1980-01-10,LA LIBERTAD,QUEZALTEPEQUE,ARMY,ARMY,UNKNOWN,UNKNOWN
